DGREM_Mean,DGREM_sd,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
-0.22008000000000005,0.008827079547241733,67,48288.95,116955.13562002096,4.172257260663817,25.7417385686044
-0.20747999999999997,0.0012839176159101615,13,5246.3375,25868.95523496448,5.672520119397742,35.50506826227775
-0.20792000000000002,0.0011360751148875128,4,3145.8,26177.98137290191,8.71006273099566,77.21663287634532
-0.21037000000000003,0.002913588852257641,24,20123.55625,95601.90024489256,6.729415403033047,53.14365408395027
-0.20981999999999998,0.01093676775326645,113,94874.95625,130024.2951617287,1.8656010426294305,6.528266610003601
-0.20496000000000003,0.0028316465567267022,16,12777.68125,63314.06147396995,7.04317246688679,57.99234538491725
-0.19766,0.005282297479948153,78,60499.53125,122141.74540738118,3.342375834219263,16.23544468833335
-0.20607000000000003,0.004682129145307008,92,51416.39375,96852.75511369675,3.1053494852588543,13.840475237690352
-0.20504000000000003,0.004235616182380607,89,69118.59375,128914.9976768751,2.8654156091176795,12.822266959029866
-0.21058999999999997,0.0033291473716587357,31,11693.0875,34363.896312916004,3.6109231010052643,16.45580776621558
-0.21238,0.006302345242491525,65,53887.8625,123720.13616467635,4.094013524764362,23.921560469031352
-0.20688000000000004,0.004715883327178017,20,15545.7125,84397.67798971049,8.560151143798636,83.42548867066598
-0.21291,0.0029478617486050646,30,26233.6875,85243.20422335638,4.50036898070219,26.021101151951882
-0.2061,0.0,0,0.0,0.0,0,0
-0.21652,0.006197454674658335,41,26419.85,90302.42829190684,4.668787577446269,25.573032417344244
-0.20882,0.00463700094649309,27,16262.8625,61351.537082974384,5.78802942856355,41.68309412454052
